fileID,archiveID,setID,hash,modified,newest,entries,attr,size,compressed,method,name,path,volume,photo,dimensions,thumb,comment,warnings
178,178,1,,6/20/25 10:36,3/9/99 15:32,1038,0,86925312,86925312,Network,4cicloincontri.iso,https://archive.org/download/microsoft-technet-4cicloincontri,990309_1532,https://archive.org/download/microsoft-technet-4cicloincontri/technet%20incontri.png,,https://archive.org/download/microsoft-technet-4cicloincontri/technet%20incontri_thumb.jpg,,
716,716,1,,6/12/18 15:02,7/15/99 1:35,10561,0,528128000,528128000,FS,MSTN-CD034-9908BetaCD1.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,9908-BetaCD1,MSTN-CD034-9908BetaCD1.png,1512x1498,,,
135,135,1,,6/20/25 10:32,9/6/03 12:00,6725,0,439992320,439992320,Network,AB1PXFRE_EN.ISO,https://archive.org/download/ab-1-pxfre-en,AB1PXFRE_EN,https://archive.org/download/ab-1-pxfre-en/AB1XFRE_EN.jpg,,https://archive.org/download/ab-1-pxfre-en/AB1XFRE_EN_thumb.jpg,,
604,604,1,,6/20/25 10:56,9/6/03 12:00,6725,0,439992320,439992320,Network,Windows%20XP%2064-Bit%20Edition%20for%2064-Bit%20Extended%20Systems%20Beta.iso,https://archive.org/download/windows-xp-64-bit-edition-for-64-bit-extended-systems-beta,AB1PXFRE_EN,https://archive.org/download/windows-xp-64-bit-edition-for-64-bit-extended-systems-beta/x64cd.jpg,,https://archive.org/download/windows-xp-64-bit-edition-for-64-bit-extended-systems-beta/x64cd_thumb.jpg,,
749,749,1,,3/30/19 19:40,9/6/03 12:00,6725,0,439992320,439992320,FS,MSTN-CD112-AB1PXFRE_EN.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,AB1PXFRE_EN,MSTN-CD112-AB1PXFRE_EN.png,1495x1495,,,
725,725,1,,3/31/19 21:45,3/25/05 12:00,8369,0,595156992,595156992,FS,MSTN-CD177-ARMEFPP_EN.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,ARMEFPP_EN,MSTN-CD177-ARMEFPP_EN.png,1543x1504,,,
552,552,1,,6/20/25 10:52,5/4/05 6:19,12046,0,667207680,667207680,Network,2006-0697.ISO,https://archive.org/download/technetmegadump,ARMLFPP_EN2,https://archive.org/download/technetmegadump/2006-0697.png,,https://archive.org/download/technetmegadump/2006-0697_thumb.jpg,,
553,553,1,,6/20/25 10:53,5/11/05 21:52,5622,0,641669120,641669120,Network,2006-0698.ISO,https://archive.org/download/technetmegadump,ARMLFPP_EN3,https://archive.org/download/technetmegadump/2006-0698.png,,https://archive.org/download/technetmegadump/2006-0698_thumb.jpg,,
554,554,1,,6/20/25 10:53,5/4/05 6:27,194,0,300077056,300077056,Network,2006-0699.ISO,https://archive.org/download/technetmegadump,ARMLFPP_EN4,https://archive.org/download/technetmegadump/2006-0699.png,,https://archive.org/download/technetmegadump/2006-0699_thumb.jpg,,
525,525,1,,6/20/25 10:52,3/25/05 12:00,29,0,492306432,492306432,Network,2005-0285.ISO,https://archive.org/download/technetmegadump,ARMSP1_EN,https://archive.org/download/technetmegadump/2005-0285.png,,https://archive.org/download/technetmegadump/2005-0285_thumb.jpg,,
170,170,1,,6/20/25 10:35,11/9/05 2:00,13587,0,1182138368,1182138368,Network,BETA_EN_0208.08.iso,https://archive.org/download/microsoft-technet-0208.08-beta-evaluations-2005-12,BETA_EN_0208.08,https://archive.org/download/microsoft-technet-0208.08-beta-evaluations-2005-12/BETA_EN_0208.08.jpg,,https://archive.org/download/microsoft-technet-0208.08-beta-evaluations-2005-12/BETA_EN_0208.08_thumb.jpg,,
171,171,1,,6/20/25 10:36,12/12/05 6:03,13639,0,1969686528,1969686528,Network,BETA_EN_0208.09.iso,https://archive.org/download/microsoft-technet-0208.09-beta-evaluations-2006-01,BETA_EN_0208.09,https://archive.org/download/microsoft-technet-0208.09-beta-evaluations-2006-01/BETA_EN_0208.09.jpg,,https://archive.org/download/microsoft-technet-0208.09-beta-evaluations-2006-01/BETA_EN_0208.09_thumb.jpg,,
172,172,1,,6/20/25 10:36,1/9/06 0:01,68,0,5214500864,5214500864,Network,BETA_EN_0208.10.iso,https://archive.org/download/microsoft-technet-0208.10-beta-evaluations-2006-02,BETA_EN_0208.10,https://archive.org/download/microsoft-technet-0208.10-beta-evaluations-2006-02/BETA_EN_0208.10.jpg,,https://archive.org/download/microsoft-technet-0208.10-beta-evaluations-2006-02/BETA_EN_0208.10_thumb.jpg,,
905,905,1,,3/31/19 23:26,11/9/05 23:44,4482,0,428210176,428210176,FS,MSTN-CD194-BETA_EN_0223.05.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,BETA_EN_0223.05,MSTN-CD194-BETA_EN_0223.05.png,1543x1504,,,
861,861,1,,4/1/19 0:03,12/12/05 6:03,4529,0,475041792,475041792,FS,MSTN-CD202-BETA_EN_0223.06.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,BETA_EN_0223.06,MSTN-CD202-BETA_EN_0223.06.png,1543x1504,,,
898,898,1,,4/1/19 8:38,1/10/06 3:05,55,0,378062848,378062848,FS,MSTN-CD217-BETA_EN_0223.07.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,BETA_EN_0223.07,MSTN-CD217-BETA_EN_0223.07.png,1543x1504,,,
845,845,1,,4/1/19 13:02,3/6/06 8:41,61,0,425494528,425494528,FS,MSTN-CD231-BETA_EN_0223.08.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,BETA_EN_0223.08,MSTN-CD231-BETA_EN_0223.08.png,1543x1504,,,
620,620,1,,4/1/19 14:00,4/7/06 2:51,50,0,249059328,249059328,FS,MSTN-CD240-BETA_EN_0223.09.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,BETA_EN_0223.09,MSTN-CD240-BETA_EN_0223.09.png,1543x1504,,,
838,838,1,,4/1/19 14:44,5/9/06 1:29,55,0,253528064,253528064,FS,MSTN-CD248-BETA_EN_0223.10.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,BETA_EN_0223.10,MSTN-CD248-BETA_EN_0223.10.png,1543x1504,,,
792,792,1,,4/1/19 15:40,6/6/06 1:06,121,0,566102016,566102016,FS,MSTN-CD255-BETA_EN_0223.11.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,BETA_EN_0223.11,MSTN-CD255-BETA_EN_0223.11.png,1543x1504,,,
933,933,1,,4/15/19 18:14,6/29/06 2:59,131,0,590329856,590329856,FS,MSTN-CD259-BETA_EN_0223.12.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,BETA_EN_0223.12,MSTN-CD259-BETA_EN_0223.12.png,1426x1479,,,
686,686,1,,4/22/19 16:50,8/2/06 3:16,134,0,598364160,598364160,FS,MSTN-CD274-BETA_EN_0223.13.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,BETA_EN_0223.13,MSTN-CD274-BETA_EN_0223.13.png,1426x1479,,,
538,538,1,,6/20/25 10:52,8/29/06 7:20,137,0,625113088,625113088,Network,2006-0223.14.ISO,https://archive.org/download/technetmegadump,BETA_EN_0223.14,https://archive.org/download/technetmegadump/2006-0223.14.png,,https://archive.org/download/technetmegadump/2006-0223.14_thumb.jpg,,
626,626,1,,4/22/19 17:49,8/29/06 7:20,137,0,625420288,625420288,FS,MSTN-CD284-BETA_EN_0223.14.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,BETA_EN_0223.14,MSTN-CD284-BETA_EN_0223.14.png,1426x1479,,,
167,167,1,,6/20/25 10:35,7/11/05 2:13,4832,0,2290356224,2290356224,Network,TechNet%20-%200208.04.iso,https://archive.org/download/microsoft-technet-0208.04-beta-evaluations-2005-08,BETA_SQL2005_CTP_MUI,https://archive.org/download/microsoft-technet-0208.04-beta-evaluations-2005-08/TechNet%20-%200208.04.jpg,,https://archive.org/download/microsoft-technet-0208.04-beta-evaluations-2005-08/TechNet%20-%200208.04_thumb.jpg,,
168,168,1,,6/20/25 10:35,8/3/05 3:27,4840,0,2303213568,2303213568,Network,TechNet%20-%200208.05.iso,https://archive.org/download/microsoft-technet-0208.05-beta-evaluations-2005-09,BETA_SQL2005_CTP_MUI,https://archive.org/download/microsoft-technet-0208.05-beta-evaluations-2005-09/TechNet%20-%200208.05.jpg,,https://archive.org/download/microsoft-technet-0208.05-beta-evaluations-2005-09/TechNet%20-%200208.05_thumb.jpg,,
169,169,1,,6/20/25 10:35,9/9/05 4:09,9316,0,2720202752,2720202752,Network,TechNet%20-%200208.06.iso,https://archive.org/download/microsoft-technet-0208.06-beta-evaluations-2005-10,BETA_SQL2005_CTP_MUI,https://archive.org/download/microsoft-technet-0208.06-beta-evaluations-2005-10/TechNet%20-%200208.06.jpg,,https://archive.org/download/microsoft-technet-0208.06-beta-evaluations-2005-10/TechNet%20-%200208.06_thumb.jpg,,
166,166,1,,6/20/25 10:35,5/12/05 2:07,14934,0,5115256832,5115256832,Network,TechNet%20-%200208.03.iso,https://archive.org/download/microsoft-technet-0208.03-beta-evaluations-2005-06,BETA_SQL2005_CTP_MUI,https://archive.org/download/microsoft-technet-0208.03-beta-evaluations-2005-06/TechNet%20-%200208.03.jpg,,https://archive.org/download/microsoft-technet-0208.03-beta-evaluations-2005-06/TechNet%20-%200208.03_thumb.jpg,,
431,431,1,,6/20/25 10:47,8/15/00 9:33,1918,0,416036864,416036864,Network,TechNet%20-%200009%20-%20Beta%20Evaluations%20-%20Beta%20Evaluation%20CD%201%2C%20BizTalk%20Server%202000%20Enterprise%20Edition%20Beta%3B%20Windows%20DNA%20Performance%20Kit%20Beta%20(X06-05790)(Microsoft%20Corporation)(September%202000).iso,https://archive.org/download/technet_0009_betaevaluations_betaevaluationcd1_x0605790,betacd10009,https://archive.org/download/technet_0009_betaevaluations_betaevaluationcd1_x0605790/TechNet%20-%200009%20-%20Beta%20Evaluations%20-%20Beta%20Evaluation%20CD%201%2C%20BizTalk%20Server%202000%20Enterprise%20Edition%20Beta%3B%20Windows%20DNA%20Performance%20Kit%20Beta%20(X06-05790)(Microsoft%20Corporation)(September%202000).png,,https://archive.org/download/technet_0009_betaevaluations_betaevaluationcd1_x0605790/TechNet%20-%200009%20-%20Beta%20Evaluations%20-%20Beta%20Evaluation%20CD%201%2C%20BizTalk%20Server%202000%20Enterprise%20Edition%20Beta%3B%20Windows%20DNA%20Performance%20Kit%20Beta%20(X06-05790)(Microsoft%20Corporation)(September%202000)_thumb.jpg,,
437,437,1,,6/20/25 10:47,7/9/01 7:26,1184,0,327925760,327925760,Network,TechNet%20-%200108%20-%20Beta%20Evaluations%20-%20Beta%20%26%20Evaluations%20CD%201%2C%20Visio%20Professional%202002%2030-day%20Trial%20(X08-43392)(Microsoft%20Corporation)(August%202001).iso,https://archive.org/download/technet_0108_betaevaluations_betaevaluationscd1visioprofessional2002_x0843392,BetaCD10108,https://archive.org/download/technet_0108_betaevaluations_betaevaluationscd1visioprofessional2002_x0843392/TechNet%20-%200108%20-%20Beta%20Evaluations%20-%20Beta%20%26%20Evaluations%20CD%201%2C%20Visio%20Professional%202002%2030-day%20Trial%20(X08-43392)(Microsoft%20Corporation)(August%202001).png,,https://archive.org/download/technet_0108_betaevaluations_betaevaluationscd1visioprofessional2002_x0843392/TechNet%20-%200108%20-%20Beta%20Evaluations%20-%20Beta%20%26%20Evaluations%20CD%201%2C%20Visio%20Professional%202002%2030-day%20Trial%20(X08-43392)(Microsoft%20Corporation)(August%202001)_thumb.jpg,,
747,747,1,,6/14/18 15:55,9/10/03 2:41,13,0,429977600,429977600,FS,MSTN-CD070-BetaCD10310.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,BetaCD10310,MSTN-CD070-BetaCD10310.png,1431x1476,,,
721,721,1,,3/30/19 10:13,11/5/03 7:31,388,0,222154752,222154752,FS,MSTN-CD080-BetaCD10312.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,BetaCD10312,MSTN-CD080-BetaCD10312.png,1495x1495,,,
644,644,1,,3/30/19 14:59,1/29/04 6:05,391,0,244156416,244156416,FS,MSTN-CD099-BetaCD10403.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,BetaCD10403,MSTN-CD099-BetaCD10403.png,1495x1495,,,
629,629,1,,3/30/19 19:53,4/30/04 17:00,397,0,69230592,69230592,FS,MSTN-CD114-BetaCD10405.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,BetaCD10405,MSTN-CD114-BetaCD10405.png,1495x1495,,,
137,137,1,,6/20/25 10:32,6/30/04 17:00,399,0,117780480,117780480,Network,BetaCD10407.iso,https://archive.org/download/beta-cd-10407,BetaCD10407,https://archive.org/download/beta-cd-10407/BetaCD10407.jpg,,https://archive.org/download/beta-cd-10407/BetaCD10407_thumb.jpg,,
902,902,1,,3/30/19 22:31,6/30/04 17:00,399,0,117780480,117780480,FS,MSTN-CD132-BetaCD10407.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,BetaCD10407,MSTN-CD132-BetaCD10407.png,1495x1495,,,
138,138,1,,6/20/25 10:32,7/31/04 17:00,5662,0,583849984,583849984,Network,BetaCD10408.iso,https://archive.org/download/beta-cd-10408,BetaCD10408,https://archive.org/download/beta-cd-10408/BetaCD10408.jpg,,https://archive.org/download/beta-cd-10408/BetaCD10408_thumb.jpg,,
877,877,1,,3/30/19 23:03,7/31/04 17:00,5662,0,583849984,583849984,FS,MSTN-CD137-BetaCD10408.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,BetaCD10408,MSTN-CD137-BetaCD10408.png,1495x1495,,,
889,889,1,,6/12/18 16:51,10/12/99 7:43,1817,0,549001216,549001216,FS,MSTN-CD046-betaCD19911.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,betaCD19911,MSTN-CD046-betaCD19911.png,1512x1498,,,
894,894,1,,6/11/18 17:52,2/24/98 15:12,4046,0,471619584,471619584,FS,MSTN-CD009-BORK2ND_ED.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,BORK2ND_ED,MSTN-CD009-BORK2ND_ED.png,1465x1462,,,
443,443,1,,6/20/25 10:47,12/21/98 7:57,4061,0,482842624,482842624,Network,TechNet%20-%209809%20-%20Utilities%20-%20BackOffice%20Resource%20Kit%20Utilities%2C%20Second%20Edition%20(X04-13847)(Microsoft%20Corporation)(September%201998).iso,https://archive.org/download/technet_9809_utilities_backofficeresourcekitutilitiessecondedition_x0413847,BORK2ND_ED.2,https://archive.org/download/technet_9809_utilities_backofficeresourcekitutilitiessecondedition_x0413847/TechNet%20-%209809%20-%20Utilities%20-%20BackOffice%20Resource%20Kit%20Utilities%2C%20Second%20Edition%20(X04-13847)(Microsoft%20Corporation)(September%201998).png,,https://archive.org/download/technet_9809_utilities_backofficeresourcekitutilitiessecondedition_x0413847/TechNet%20-%209809%20-%20Utilities%20-%20BackOffice%20Resource%20Kit%20Utilities%2C%20Second%20Edition%20(X04-13847)(Microsoft%20Corporation)(September%201998)_thumb.jpg,,
895,895,1,,6/12/18 13:53,5/19/99 16:29,3980,0,632143872,632143872,FS,MSTN-CD024-Bork4.5Intla.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,Bork4.5Intla,MSTN-CD024-Bork4.5Intla.png,1512x1498,,,
800,800,1,,3/31/19 21:47,8/26/05 12:00,567,0,125663232,125663232,FS,MSTN-CD178-BR0ECD2FRE_EN.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,BR0ECD2FRE_EN,MSTN-CD178-BR0ECD2FRE_EN.png,1543x1504,,,
541,541,1,,6/20/25 10:52,11/23/05 12:00,595,0,127117312,127117312,Network,2006-0367.01.ISO,https://archive.org/download/technetmegadump,BRMECD2FRE_EN,https://archive.org/download/technetmegadump/2006-0367.01.png,,https://archive.org/download/technetmegadump/2006-0367.01_thumb.jpg,,
632,632,1,,4/1/19 0:11,11/23/05 12:00,595,0,127424512,127424512,FS,MSTN-CD204-BRMECD2FRE_EN.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,BRMECD2FRE_EN,MSTN-CD204-BRMECD2FRE_EN.png,1543x1504,,,
619,619,1,,4/1/19 8:34,11/23/05 12:00,636,0,175925248,175925248,FS,MSTN-CD216-BRMECD2XFRE_EN.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,BRMECD2XFRE_EN,MSTN-CD216-BRMECD2XFRE_EN.png,1543x1504,,,
665,665,1,,4/1/19 0:08,11/30/05 12:00,8369,0,595138560,595138560,FS,MSTN-CD203-BRMEFPP_EN.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,BRMEFPP_EN,MSTN-CD203-BRMEFPP_EN.png,1543x1504,,,
677,677,1,,4/1/19 8:32,11/30/05 12:00,9251,0,623097856,623097856,FS,MSTN-CD215-BRMEXFPP_EN.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,BRMEXFPP_EN,MSTN-CD215-BRMEXFPP_EN.png,1543x1504,,,
551,551,1,,6/20/25 10:52,5/25/06 20:41,8512,0,637097984,637097984,Network,2006-0696.ISO,https://archive.org/download/technetmegadump,BRMLFPP_EN1,https://archive.org/download/technetmegadump/2006-0696.png,,https://archive.org/download/technetmegadump/2006-0696_thumb.jpg,,
803,803,1,,4/15/19 18:50,5/25/06 20:41,8512,0,637097984,637097984,FS,MSTN-CD263-BRMLFPP_EN1.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,BRMLFPP_EN1,MSTN-CD263-BRMLFPP_EN1.png,1426x1479,,,
556,556,1,,6/20/25 10:53,7/21/06 13:04,5450,0,580648960,580648960,Network,2006-0701.ISO,https://archive.org/download/technetmegadump,BRMLFPP_EN6,https://archive.org/download/technetmegadump/2006-0701.png,,https://archive.org/download/technetmegadump/2006-0701_thumb.jpg,,
839,839,1,,4/22/19 17:23,7/21/06 13:04,5450,0,580341760,580341760,FS,MSTN-CD282-BRMLFPP_EN6.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,BRMLFPP_EN6,MSTN-CD282-BRMLFPP_EN6.png,1426x1479,,,
627,627,1,,6/14/18 15:21,12/4/01 10:50,1987,0,187418624,187418624,FS,MSTN-CD066-BTS2002EVAL_EN.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,BTS2002EVAL_EN,MSTN-CD066-BTS2002EVAL_EN.png,1431x1476,,,
873,873,1,,3/31/19 21:39,10/10/05 9:12,9936,0,600238080,600238080,FS,MSTN-CD176-BTS2004_EN.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,BTS2004_EN,MSTN-CD176-BTS2004_EN.png,1543x1504,,,
787,787,1,,3/30/19 18:15,1/29/04 11:36,2228,0,369461248,369461248,FS,MSTN-CD108-BTS2004Eval_EN.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,BTS2004Eval_EN,MSTN-CD108-BTS2004Eval_EN.png,1495x1495,,,
549,549,1,,6/20/25 10:52,3/16/06 6:28,4730,0,478861312,478861312,Network,2006-0643.ISO,https://archive.org/download/technetmegadump,BTS2006Dev_EN,https://archive.org/download/technetmegadump/2006-0643.png,,https://archive.org/download/technetmegadump/2006-0643_thumb.jpg,,
647,647,1,,4/1/19 13:48,3/16/06 6:28,4730,0,478861312,478861312,FS,MSTN-CD238-BTS2006Dev_EN.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,BTS2006Dev_EN,MSTN-CD238-BTS2006Dev_EN.png,1543x1504,,,
540,540,1,,6/20/25 10:52,3/22/06 12:00,8374,0,602298368,602298368,Network,2006-0366.01.ISO,https://archive.org/download/technetmegadump,BX2EFPP_EN,https://archive.org/download/technetmegadump/2006-0366.01.png,,https://archive.org/download/technetmegadump/2006-0366.01_thumb.jpg,,
136,136,1,,6/20/25 10:32,8/8/03 7:28,604,0,174168064,174168064,Network,BCM.ISO,https://archive.org/download/bcm_20240809,CD_ROM,https://archive.org/download/bcm_20240809/BCM.jpg,,https://archive.org/download/bcm_20240809/BCM_thumb.jpg,,
858,858,1,,6/14/18 14:33,8/8/03 7:28,604,0,174475264,174475264,FS,MSTN-CD061-CD_ROM.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,CD_ROM,MSTN-CD061-CD_ROM.png,1431x1476,,,
139,139,1,,6/20/25 10:32,9/22/24 14:35,66,0,388890624,388890624,Network,cd03_0403.iso,https://archive.org/download/cd03_0403,cd03_0403,https://archive.org/download/cd03_0403/02.JPG,,https://archive.org/download/cd03_0403/02_thumb.jpg,,
355,355,1,,6/20/25 10:42,3/9/99 8:14,1283,0,286820352,286820352,Network,CD1.ISO,https://archive.org/download/ms-technet-9904-betaeval-cd1,CD1,https://archive.org/download/ms-technet-9904-betaeval-cd1/CD1.png,,https://archive.org/download/ms-technet-9904-betaeval-cd1/CD1_thumb.jpg,,
351,351,1,,6/20/25 10:42,8/31/96 15:00,969,0,558303232,558303232,Network,CD2-9609.ISO,https://archive.org/download/ms-technet-0996,CD2-9609,https://archive.org/download/ms-technet-0996/01%20TNET9609.png,,https://archive.org/download/ms-technet-0996/01%20TNET9609_thumb.jpg,,
754,754,1,,10/30/17 8:50,8/31/96 15:00,969,0,557996032,557996032,FS,MSTN-1996-09-CD2-9609.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,CD2-9609,MSTN-1996-09-CD2-9609.jpg,2469x2502,,,
432,432,1,,6/20/25 10:47,7/9/00 17:35,1315,0,403380224,403380224,Network,TechNet%20-%200009%20-%20Beta%20Evaluations%20-%20Commerce%20Server%202000%20Beta%20(X06-07085)(Microsoft%20Corporation)(September%202000).iso,https://archive.org/download/technet_0009_betaevaluations_commerceserver2000beta_x0607085,CS2K_BETA,https://archive.org/download/technet_0009_betaevaluations_commerceserver2000beta_x0607085/TechNet%20-%200009%20-%20Beta%20Evaluations%20-%20Commerce%20Server%202000%20Beta%20(X06-07085)(Microsoft%20Corporation)(September%202000).png,,https://archive.org/download/technet_0009_betaevaluations_commerceserver2000beta_x0607085/TechNet%20-%200009%20-%20Beta%20Evaluations%20-%20Commerce%20Server%202000%20Beta%20(X06-07085)(Microsoft%20Corporation)(September%202000)_thumb.jpg,,
349,349,1,,6/20/25 10:42,3/4/94 9:40,2374,0,319412224,319412224,Network,CSD0494.ISO,https://archive.org/download/ms-technet-0494,CSD0494,https://archive.org/download/ms-technet-0494/01%20TNET0494.png,,https://archive.org/download/ms-technet-0494/01%20TNET0494_thumb.jpg,,
353,353,1,,6/20/25 10:42,12/1/95 15:01,4210,0,555587584,555587584,Network,CSD9512.ISO,https://archive.org/download/ms-technet-1295,CSD9512,https://archive.org/download/ms-technet-1295/01%20TNET9512.png,,https://archive.org/download/ms-technet-1295/01%20TNET9512_thumb.jpg,,
708,708,1,,6/11/18 16:40,1/16/96 23:24,1944,0,557944832,557944832,FS,MSTN-1996-02-CSD9602.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,CSD9602,MSTN-1996-02-CSD9602.png,1465x1462,,,
661,661,1,,3/30/19 16:39,3/18/96 7:13,2054,0,675002368,675002368,FS,MSTN-1996-04-CSD9604.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,CSD9604,MSTN-1996-04-CSD9604.jpg,3033x3055,,,
495,495,1,,6/20/25 10:51,6/30/99 7:58,2368,0,410265600,410265600,Network,TechNet%20-%209911%20-%20Utilities%20-%20BackOffice%20Small%20Business%20Server%204.5%20Resource%20Kit%20(X05-23440)(Microsoft%20Corporation)(November%201999).iso,https://archive.org/download/technet_9911_utilities_backofficesmallbusinessserver45resourcekit_x0523440,DISC1,https://archive.org/download/technet_9911_utilities_backofficesmallbusinessserver45resourcekit_x0523440/TechNet%20-%209911%20-%20Utilities%20-%20BackOffice%20Small%20Business%20Server%204.5%20Resource%20Kit%20(X05-23440)(Microsoft%20Corporation)(November%201999).png,,https://archive.org/download/technet_9911_utilities_backofficesmallbusinessserver45resourcekit_x0523440/TechNet%20-%209911%20-%20Utilities%20-%20BackOffice%20Small%20Business%20Server%204.5%20Resource%20Kit%20(X05-23440)(Microsoft%20Corporation)(November%201999)_thumb.jpg,,
874,874,1,,6/12/18 16:13,6/30/99 7:58,2368,0,409958400,409958400,FS,MSTN-CD042-DISC1.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,DISC1,MSTN-CD042-DISC1.png,1512x1498,,,
456,456,1,,6/20/25 10:48,1/22/98 1:00,6391,0,525207552,525207552,Network,TechNet%20-%209903%20-%20Service%20Packs%20-%20Small%20Business%20Server%204.0%20Service%20Pack%20CD%201%20(X04-59503)(Microsoft%20Corporation)(March%201999).iso,https://archive.org/download/technet_9903_servicepacks_smallbusinessserver40servicepack,DISC1,https://archive.org/download/technet_9903_servicepacks_smallbusinessserver40servicepack/TechNet%20-%209903%20-%20Service%20Packs%20-%20Small%20Business%20Server%204.0%20Service%20Pack%20CD%201%20(X04-59503)(Microsoft%20Corporation)(March%201999).png,,https://archive.org/download/technet_9903_servicepacks_smallbusinessserver40servicepack/TechNet%20-%209903%20-%20Service%20Packs%20-%20Small%20Business%20Server%204.0%20Service%20Pack%20CD%201%20(X04-59503)(Microsoft%20Corporation)(March%201999)_thumb.jpg,,
433,433,1,,6/20/25 10:47,6/28/00 6:00,9864,0,566216704,566216704,Network,TechNet%20-%200009%20-%20Beta%20Evaluations%20-%20Small%20Business%20Server%202000%20Beta%20CD%201%20(X06-07086)(Microsoft%20Corporation)(September%202000).iso,https://archive.org/download/technet_0009_betaevaluations_smallbusinessserver2000beta,DISC1,https://archive.org/download/technet_0009_betaevaluations_smallbusinessserver2000beta/TechNet%20-%200009%20-%20Beta%20Evaluations%20-%20Small%20Business%20Server%202000%20Beta%20CD%201%20(X06-07086)(Microsoft%20Corporation)(September%202000).png,,https://archive.org/download/technet_0009_betaevaluations_smallbusinessserver2000beta/TechNet%20-%200009%20-%20Beta%20Evaluations%20-%20Small%20Business%20Server%202000%20Beta%20CD%201%20(X06-07086)(Microsoft%20Corporation)(September%202000)_thumb.jpg,,
